playerId,area,competition_name,season_name,player_shortName,player_firstName,player_lastName,isRomanian,player_birthDate,isU21,team_name,player_currentTeamId,generic_position_code,player_height,player_weight,player_foot,competitionId,seasonId,positions_percent,positions_position_name,positions_position_code,total_matches,total_matchesInStart,total_matchesSubstituted,total_matchesComingOff,total_minutesOnField,total_minutesTagged,total_goals,total_assists,total_shots,total_headShots,total_yellowCards,total_redCards,total_directRedCards,total_penalties,total_linkupPlays,total_duels,total_duelsWon,total_defensiveDuels,total_defensiveDuelsWon,total_offensiveDuels,total_offensiveDuelsWon,total_aerialDuels,total_aerialDuelsWon,total_fouls,total_passes,total_successfulPasses,total_smartPasses,total_successfulSmartPasses,total_passesToFinalThird,total_successfulPassesToFinalThird,total_crosses,total_successfulCrosses,total_forwardPasses,total_successfulForwardPasses,total_backPasses,total_successfulBackPasses,total_throughPasses,total_successfulThroughPasses,total_keyPasses,total_successfulKeyPasses,total_verticalPasses,total_successfulVerticalPasses,total_longPasses,total_successfulLongPasses,total_dribbles,total_successfulDribbles,total_interceptions,total_defensiveActions,total_successfulDefensiveAction,total_attackingActions,total_successfulAttackingActions,total_freeKicks,total_freeKicksOnTarget,total_directFreeKicks,total_directFreeKicksOnTarget,total_corners,total_successfulPenalties,total_successfulLinkupPlays,total_accelerations,total_pressingDuels,total_pressingDuelsWon,total_looseBallDuels,total_looseBallDuelsWon,total_missedBalls,total_shotAssists,total_shotOnTargetAssists,total_recoveries,total_opponentHalfRecoveries,total_dangerousOpponentHalfRecoveries,total_losses,total_ownHalfLosses,total_dangerousOwnHalfLosses,total_xgShot,total_xgAssist,total_xgSave,total_receivedPass,total_touchInBox,total_progressiveRun,total_offsides,total_clearances,total_secondAssists,total_thirdAssists,total_shotsBlocked,total_foulsSuffered,total_progressivePasses,total_counterpressingRecoveries,total_slidingTackles,total_goalKicks,total_dribblesAgainst,total_dribblesAgainstWon,total_goalKicksShort,total_goalKicksLong,total_shotsOnTarget,total_successfulProgressivePasses,total_successfulSlidingTackles,total_successfulGoalKicks,total_fieldAerialDuels,total_fieldAerialDuelsWon,total_gkCleanSheets,total_gkConcededGoals,total_gkShotsAgainst,total_gkExits,total_gkSuccessfulExits,total_gkAerialDuels,total_gkAerialDuelsWon,total_gkSaves,total_newDuelsWon,total_newDefensiveDuelsWon,total_newOffensiveDuelsWon,total_newSuccessfulDribbles,total_lateralPasses,total_successfulLateralPasses,average_passLength,average_longPassLength,average_dribbleDistanceFromOpponentGoal,average_ballRecoveries,average_duels,average_defensiveDuels,average_offensiveDuels,average_aerialDuels,average_fouls,average_goals,average_assists,average_passes,average_smartPasses,average_passesToFinalThird,average_crosses,average_dribbles,average_shots,average_headShots,average_interceptions,average_successfulDefensiveAction,average_yellowCards,average_redCards,average_directRedCards,average_successfulAttackingActions,average_freeKicks,average_directFreeKicks,average_corners,average_penalties,average_accelerations,average_looseBallDuels,average_missedBalls,average_forwardPasses,average_backPasses,average_throughPasses,average_keyPasses,average_verticalPasses,average_longPasses,average_shotAssists,average_shotOnTargetAssists,average_linkupPlays,average_opponentHalfRecoveries,average_dangerousOpponentHalfRecoveries,average_ballLosses,average_losses,average_ownHalfLosses,average_dangerousOwnHalfLosses,average_duelsWon,average_defensiveDuelsWon,average_offensiveDuelsWon,average_successfulPasses,average_successfulSmartPasses,average_successfulCrosses,average_successfulForwardPasses,average_successfulBackPasses,average_successfulThroughPasses,average_successfulKeyPasses,average_successfulVerticalPasses,average_successfulLongPasses,average_successfulDribbles,average_defensiveActions,average_attackingActions,average_freeKicksOnTarget,average_directFreeKicksOnTarget,average_successfulPenalties,average_successfulLinkupPlays,average_looseBallDuelsWon,average_successfulPassesToFinalThird,average_xgShot,average_xgAssist,average_xgSave,average_receivedPass,average_touchInBox,average_progressiveRun,average_offsides,average_clearances,average_secondAssists,average_thirdAssists,average_foulsSuffered,average_progressivePasses,average_counterpressingRecoveries,average_slidingTackles,average_goalKicks,average_shotsBlocked,average_shotsOnTarget,average_successfulProgressivePasses,average_successfulSlidingTackles,average_successfulGoalKicks,average_dribblesAgainst,average_dribblesAgainstWon,average_goalKicksShort,average_goalKicksLong,average_fieldAerialDuels,average_fieldAerialDuelsWon,average_gkConcededGoals,average_gkShotsAgainst,average_gkExits,average_gkAerialDuels,average_gkSaves,average_gkSuccessfulExits,average_gkAerialDuelsWon,average_newDuelsWon,average_newDefensiveDuelsWon,average_newOffensiveDuelsWon,average_newSuccessfulDribbles,average_lateralPasses,average_successfulLateralPasses,percent_duelsWon,percent_defensiveDuelsWon,percent_offensiveDuelsWon,percent_aerialDuelsWon,percent_successfulPasses,percent_successfulSmartPasses,percent_successfulPassesToFinalThird,percent_successfulCrosses,percent_successfulDribbles,percent_shotsOnTarget,percent_headShotsOnTarget,percent_goalConversion,percent_directFreeKicksOnTarget,percent_penaltiesConversion,percent_win,percent_successfulForwardPasses,percent_successfulBackPasses,percent_successfulThroughPasses,percent_successfulKeyPasses,percent_successfulVerticalPasses,percent_successfulLongPasses,percent_successfulShotAssists,percent_successfulLinkupPlays,percent_yellowCardsPerFoul,percent_successfulProgressivePasses,percent_successfulSlidingTackles,percent_successfulGoalKicks,percent_dribblesAgainstWon,percent_fieldAerialDuelsWon,percent_gkSaves,percent_gkSuccessfulExits,percent_gkAerialDuelsWon,percent_newDuelsWon,percent_newDefensiveDuelsWon,percent_newOffensiveDuelsWon,percent_newSuccessfulDribbles,percent_successfulLateralPasses,roundId,player_wyId,player_middleName,player_currentNationalTeamId,player_gender,player_status,player_imageDataURL,player_birthArea_id,player_birthArea_alpha2code,player_birthArea_alpha3code,player_birthArea_name,player_passportArea_id,player_passportArea_alpha2code,player_passportArea_alpha3code,player_passportArea_name,player_role_name,player_role_code2,player_role_code3,teams_wyId
756163,Romania,Liga2,2025_2026,A. Pop,Adrian,Laurențiu Pop,true,1999-07-06,false,CSM Satu Mare,71226,DM,0,0,right,720,191744,41,Right Defensive Midfielder,rdmf,6,5,4,1,352,352,0,0,1,0,0,0,0,0,0,61,19,23,5,8,4,21,6,5,120,96,0,0,23,16,1,1,44,28,20,17,1,0,1,1,34,31,19,8,0,0,17,40,32,2,1,0,0,0,0,0,0,0,0,0,0,9,4,0,3,1,25,7,1,40,14,3,0,0.37,0,76,2,2,0,7,0,0,3,5,19,17,0,0,9,5,0,0,0,13,0,0,21,6,0,0,0,0,0,0,0,0,29,15,4,0,34,31,17.04,28.82,0,6.39,15.6,5.88,2.05,5.37,1.28,0,0,30.68,0,5.88,0.26,0,0.26,0,4.35,8.18,0,0,0,0.26,0,0,0,0,0,2.3,0,11.25,5.11,0.26,0.26,8.69,4.86,0.77,0.26,0,1.79,0.26,0,10.23,3.58,0.77,4.86,1.28,1.02,24.55,0,0.26,7.16,4.35,0,0.26,7.93,2.05,0,10.23,0.52,0,0,0,0,1.02,4.09,0,0.09,0,19.43,0.51,0.51,0,1.79,0,0,1.28,4.86,4.35,0,0,0.77,0,3.32,0,0,2.3,1.28,0,0,5.37,1.53,0,0,0,0,0,0,0,7.41,3.84,1.02,0,8.69,7.93,31.15,21.74,50,28.57,80,0,69.57,100,0,0,0,0,0,0,20,63.64,85,0,100,91.18,42.11,33.33,0,0,68.42,0,0,55.56,28.57,0,0,0,47.54,65.22,50,0,91.18,None,756163,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,71226
756163,Romania,Liga2,2025_2026,A. Pop,Adrian,Laurențiu Pop,true,1999-07-06,false,CSM Satu Mare,71226,CM,0,0,right,720,191744,24,Right Centre Midfielder,rcmf3,6,5,4,1,352,352,0,0,1,0,0,0,0,0,0,61,19,23,5,8,4,21,6,5,120,96,0,0,23,16,1,1,44,28,20,17,1,0,1,1,34,31,19,8,0,0,17,40,32,2,1,0,0,0,0,0,0,0,0,0,0,9,4,0,3,1,25,7,1,40,14,3,0,0.37,0,76,2,2,0,7,0,0,3,5,19,17,0,0,9,5,0,0,0,13,0,0,21,6,0,0,0,0,0,0,0,0,29,15,4,0,34,31,17.04,28.82,0,6.39,15.6,5.88,2.05,5.37,1.28,0,0,30.68,0,5.88,0.26,0,0.26,0,4.35,8.18,0,0,0,0.26,0,0,0,0,0,2.3,0,11.25,5.11,0.26,0.26,8.69,4.86,0.77,0.26,0,1.79,0.26,0,10.23,3.58,0.77,4.86,1.28,1.02,24.55,0,0.26,7.16,4.35,0,0.26,7.93,2.05,0,10.23,0.52,0,0,0,0,1.02,4.09,0,0.09,0,19.43,0.51,0.51,0,1.79,0,0,1.28,4.86,4.35,0,0,0.77,0,3.32,0,0,2.3,1.28,0,0,5.37,1.53,0,0,0,0,0,0,0,7.41,3.84,1.02,0,8.69,7.93,31.15,21.74,50,28.57,80,0,69.57,100,0,0,0,0,0,0,20,63.64,85,0,100,91.18,42.11,33.33,0,0,68.42,0,0,55.56,28.57,0,0,0,47.54,65.22,50,0,91.18,None,756163,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,71226
756163,Romania,Liga2,2025_2026,A. Pop,Adrian,Laurențiu Pop,true,1999-07-06,false,CSM Satu Mare,71226,CM,0,0,right,720,191744,20,Right Centre Midfielder,rcmf,6,5,4,1,352,352,0,0,1,0,0,0,0,0,0,61,19,23,5,8,4,21,6,5,120,96,0,0,23,16,1,1,44,28,20,17,1,0,1,1,34,31,19,8,0,0,17,40,32,2,1,0,0,0,0,0,0,0,0,0,0,9,4,0,3,1,25,7,1,40,14,3,0,0.37,0,76,2,2,0,7,0,0,3,5,19,17,0,0,9,5,0,0,0,13,0,0,21,6,0,0,0,0,0,0,0,0,29,15,4,0,34,31,17.04,28.82,0,6.39,15.6,5.88,2.05,5.37,1.28,0,0,30.68,0,5.88,0.26,0,0.26,0,4.35,8.18,0,0,0,0.26,0,0,0,0,0,2.3,0,11.25,5.11,0.26,0.26,8.69,4.86,0.77,0.26,0,1.79,0.26,0,10.23,3.58,0.77,4.86,1.28,1.02,24.55,0,0.26,7.16,4.35,0,0.26,7.93,2.05,0,10.23,0.52,0,0,0,0,1.02,4.09,0,0.09,0,19.43,0.51,0.51,0,1.79,0,0,1.28,4.86,4.35,0,0,0.77,0,3.32,0,0,2.3,1.28,0,0,5.37,1.53,0,0,0,0,0,0,0,7.41,3.84,1.02,0,8.69,7.93,31.15,21.74,50,28.57,80,0,69.57,100,0,0,0,0,0,0,20,63.64,85,0,100,91.18,42.11,33.33,0,0,68.42,0,0,55.56,28.57,0,0,0,47.54,65.22,50,0,91.18,None,756163,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,71226
756148,Romania,Liga2,2025_2026,F. Blaj,Florin,Dan Blaj,true,1995-07-05,false,Bacău,74178,W,0,0,right,720,191744,48,Right Winger,rw,7,0,0,7,187,187,0,0,3,0,0,0,0,0,0,35,10,12,1,9,3,9,3,1,39,25,2,1,6,3,5,0,14,9,3,2,2,1,0,0,16,9,2,1,2,2,4,18,14,12,1,0,0,0,0,2,0,0,0,0,0,5,3,0,0,0,10,3,1,25,5,0,0.05,0,0,24,3,2,0,2,0,0,0,2,8,8,2,0,5,2,0,0,0,5,1,0,9,3,0,0,0,0,0,0,0,0,16,8,2,0,16,9,14.72,11.25,9.01,4.81,16.84,5.78,4.33,4.33,0.48,0,0,18.77,0.96,2.89,2.41,0.96,1.44,0,1.93,6.74,0,0,0,0.48,0,0,0.96,0,0,2.41,0,6.74,1.44,0.96,0,7.7,0.96,0,0,0,1.44,0.48,0,12.03,2.41,0,4.81,0.48,1.44,12.03,0.48,0,4.33,0.96,0.48,0,4.33,0.48,0.96,8.67,5.77,0,0,0,0,1.44,1.44,0.03,0,0,11.55,1.44,0.96,0,0.96,0,0,0.96,3.85,3.85,0.96,0,0,0,2.41,0.48,0,2.41,0.96,0,0,4.33,1.44,0,0,0,0,0,0,0,7.7,3.85,0.96,0,7.7,4.33,28.57,8.33,33.33,33.33,64.1,50,50,0,100,0,0,0,0,0,25,64.29,66.67,50,0,56.25,50,0,0,0,62.5,50,0,40,33.33,0,0,0,45.71,66.67,22.22,0,56.25,None,756148,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,74178
756148,Romania,Liga2,2025_2026,F. Blaj,Florin,Dan Blaj,true,1995-07-05,false,Bacău,74178,W,0,0,right,720,191744,30,Left Winger,lw,7,0,0,7,187,187,0,0,3,0,0,0,0,0,0,35,10,12,1,9,3,9,3,1,39,25,2,1,6,3,5,0,14,9,3,2,2,1,0,0,16,9,2,1,2,2,4,18,14,12,1,0,0,0,0,2,0,0,0,0,0,5,3,0,0,0,10,3,1,25,5,0,0.05,0,0,24,3,2,0,2,0,0,0,2,8,8,2,0,5,2,0,0,0,5,1,0,9,3,0,0,0,0,0,0,0,0,16,8,2,0,16,9,14.72,11.25,9.01,4.81,16.84,5.78,4.33,4.33,0.48,0,0,18.77,0.96,2.89,2.41,0.96,1.44,0,1.93,6.74,0,0,0,0.48,0,0,0.96,0,0,2.41,0,6.74,1.44,0.96,0,7.7,0.96,0,0,0,1.44,0.48,0,12.03,2.41,0,4.81,0.48,1.44,12.03,0.48,0,4.33,0.96,0.48,0,4.33,0.48,0.96,8.67,5.77,0,0,0,0,1.44,1.44,0.03,0,0,11.55,1.44,0.96,0,0.96,0,0,0.96,3.85,3.85,0.96,0,0,0,2.41,0.48,0,2.41,0.96,0,0,4.33,1.44,0,0,0,0,0,0,0,7.7,3.85,0.96,0,7.7,4.33,28.57,8.33,33.33,33.33,64.1,50,50,0,100,0,0,0,0,0,25,64.29,66.67,50,0,56.25,50,0,0,0,62.5,50,0,40,33.33,0,0,0,45.71,66.67,22.22,0,56.25,None,756148,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,74178
756144,Romania,Liga2,2025_2026,R. Morariu,Razvan,Morariu,true,2001-07-10,false,Dumbrăviţa,67132,FB,181,0,right,720,191744,91,Right Back,rb,11,9,4,2,772,772,0,1,6,0,1,0,0,0,0,172,76,61,20,60,32,34,15,4,237,157,0,0,34,18,21,9,112,66,38,34,2,1,4,4,45,26,51,17,25,18,55,118,98,52,22,0,0,0,0,0,0,0,1,2,0,17,9,5,8,4,92,20,4,114,46,6,0.22,0.35,0,133,3,13,0,24,0,0,1,16,62,39,2,0,23,11,0,0,0,34,1,0,34,15,0,0,0,0,0,0,0,0,91,41,26,13,45,26,19.78,27.08,24.49,10.73,20.05,7.11,6.99,3.96,0.47,0,0.12,27.63,0,3.96,2.45,2.91,0.7,0,6.41,11.42,0.12,0,0,2.56,0,0,0,0,0.12,1.98,0.58,13.06,4.43,0.23,0.47,5.25,5.95,0.93,0.47,0,2.33,0.47,0,13.29,5.36,0.7,8.86,2.33,3.73,18.3,0,1.05,7.69,3.96,0.12,0.47,3.03,1.98,2.1,13.75,6.06,0,0,0,0,1.05,2.1,0.03,0.04,0,15.51,0.35,1.52,0,2.8,0,0,1.87,7.23,4.55,0.23,0,0.12,0,3.96,0.12,0,2.68,1.28,0,0,3.96,1.75,0,0,0,0,0,0,0,10.61,4.78,3.03,1.52,5.25,3.03,44.19,32.79,53.33,44.12,66.24,0,52.94,42.86,72,0,0,0,0,0,30,58.93,89.47,50,100,57.78,33.33,75,0,25,54.84,50,0,47.83,44.12,0,0,0,52.91,67.21,43.33,52,57.78,None,756144,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,67132
756115,Romania,Liga2,2025_2026,A. Ilie,Adrian,Ilie,true,2000-02-07,false,Steaua Bucureşti,64938,CB,177,0,left,720,191744,34,Left Centre Back (3 at the back),lcb3,12,10,0,2,1027,1027,0,0,2,0,1,1,0,0,0,157,72,75,20,24,16,31,17,13,662,552,0,0,99,72,31,8,277,212,46,39,1,0,1,1,281,255,125,77,10,9,35,113,92,43,16,0,0,0,0,1,0,0,0,0,0,27,19,4,10,1,128,25,9,131,51,6,0.29,0.7,0,452,6,12,0,25,1,0,5,6,144,52,3,5,22,10,5,0,1,107,3,5,31,17,0,0,0,0,0,0,0,0,102,54,12,7,281,255,22.78,36.67,22.35,11.22,13.76,6.57,2.1,2.72,1.14,0,0,58.01,0,8.68,2.72,0.88,0.18,0,3.07,8.06,0.09,0.09,0,1.4,0,0,0.09,0,0,2.37,0.35,24.27,4.03,0.09,0.09,24.63,10.95,0.88,0.09,0,2.19,0.79,0,11.48,4.47,0.53,6.31,1.75,1.4,48.37,0,0.7,18.58,3.42,0,0.09,22.35,6.75,0.79,9.9,3.78,0,0,0,0,1.67,6.31,0.03,0.06,0,39.61,0.53,1.05,0,2.19,0.09,0,0.53,12.62,4.56,0.26,0.44,0.44,0.09,9.38,0.26,0.44,1.93,0.88,0.44,0,2.72,1.49,0,0,0,0,0,0,0,8.94,4.73,1.05,0.61,24.63,22.35,45.86,26.67,66.67,54.84,83.38,0,72.73,25.81,90,50,0,0,0,0,54.5,76.53,84.78,0,100,90.75,61.6,40,0,7.7,74.31,100,100,45.45,54.84,0,0,0,64.97,72,50,70,90.75,None,756115,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Defender,DF,DEF,64938
756115,Romania,Liga2,2025_2026,A. Ilie,Adrian,Ilie,true,2000-02-07,false,Steaua Bucureşti,64938,CB,177,0,left,720,191744,23,Left Centre Back,lcb,12,10,0,2,1027,1027,0,0,2,0,1,1,0,0,0,157,72,75,20,24,16,31,17,13,662,552,0,0,99,72,31,8,277,212,46,39,1,0,1,1,281,255,125,77,10,9,35,113,92,43,16,0,0,0,0,1,0,0,0,0,0,27,19,4,10,1,128,25,9,131,51,6,0.29,0.7,0,452,6,12,0,25,1,0,5,6,144,52,3,5,22,10,5,0,1,107,3,5,31,17,0,0,0,0,0,0,0,0,102,54,12,7,281,255,22.78,36.67,22.35,11.22,13.76,6.57,2.1,2.72,1.14,0,0,58.01,0,8.68,2.72,0.88,0.18,0,3.07,8.06,0.09,0.09,0,1.4,0,0,0.09,0,0,2.37,0.35,24.27,4.03,0.09,0.09,24.63,10.95,0.88,0.09,0,2.19,0.79,0,11.48,4.47,0.53,6.31,1.75,1.4,48.37,0,0.7,18.58,3.42,0,0.09,22.35,6.75,0.79,9.9,3.78,0,0,0,0,1.67,6.31,0.03,0.06,0,39.61,0.53,1.05,0,2.19,0.09,0,0.53,12.62,4.56,0.26,0.44,0.44,0.09,9.38,0.26,0.44,1.93,0.88,0.44,0,2.72,1.49,0,0,0,0,0,0,0,8.94,4.73,1.05,0.61,24.63,22.35,45.86,26.67,66.67,54.84,83.38,0,72.73,25.81,90,50,0,0,0,0,54.5,76.53,84.78,0,100,90.75,61.6,40,0,7.7,74.31,100,100,45.45,54.84,0,0,0,64.97,72,50,70,90.75,None,756115,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Defender,DF,DEF,64938
756115,Romania,Liga2,2025_2026,A. Ilie,Adrian,Ilie,true,2000-02-07,false,Steaua Bucureşti,64938,CB,177,0,left,720,191744,21,Centre Back,cb,12,10,0,2,1027,1027,0,0,2,0,1,1,0,0,0,157,72,75,20,24,16,31,17,13,662,552,0,0,99,72,31,8,277,212,46,39,1,0,1,1,281,255,125,77,10,9,35,113,92,43,16,0,0,0,0,1,0,0,0,0,0,27,19,4,10,1,128,25,9,131,51,6,0.29,0.7,0,452,6,12,0,25,1,0,5,6,144,52,3,5,22,10,5,0,1,107,3,5,31,17,0,0,0,0,0,0,0,0,102,54,12,7,281,255,22.78,36.67,22.35,11.22,13.76,6.57,2.1,2.72,1.14,0,0,58.01,0,8.68,2.72,0.88,0.18,0,3.07,8.06,0.09,0.09,0,1.4,0,0,0.09,0,0,2.37,0.35,24.27,4.03,0.09,0.09,24.63,10.95,0.88,0.09,0,2.19,0.79,0,11.48,4.47,0.53,6.31,1.75,1.4,48.37,0,0.7,18.58,3.42,0,0.09,22.35,6.75,0.79,9.9,3.78,0,0,0,0,1.67,6.31,0.03,0.06,0,39.61,0.53,1.05,0,2.19,0.09,0,0.53,12.62,4.56,0.26,0.44,0.44,0.09,9.38,0.26,0.44,1.93,0.88,0.44,0,2.72,1.49,0,0,0,0,0,0,0,8.94,4.73,1.05,0.61,24.63,22.35,45.86,26.67,66.67,54.84,83.38,0,72.73,25.81,90,50,0,0,0,0,54.5,76.53,84.78,0,100,90.75,61.6,40,0,7.7,74.31,100,100,45.45,54.84,0,0,0,64.97,72,50,70,90.75,None,756115,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Defender,DF,DEF,64938
754799,Romania,Liga2,2025_2026,V. Dumitrache,Valentin,Dumitrache,true,2003-03-29,false,Metalul Buzău,60624,CF,180,71,left,720,191744,99,Striker,cf,13,9,8,4,730,730,1,3,19,5,2,0,0,0,9,169,56,25,6,58,18,58,25,11,179,127,1,0,17,7,5,2,39,22,39,33,2,0,6,5,49,38,4,2,15,10,14,47,37,40,13,0,0,0,0,0,0,5,0,15,0,28,7,7,9,6,21,16,1,103,17,3,2.17,1.11,0,127,28,7,5,3,0,0,0,8,12,11,8,0,4,3,0,0,6,11,3,0,58,25,0,0,0,0,0,0,0,0,61,15,14,5,49,38,13.5,6.67,19.75,2.59,20.84,3.08,7.15,7.15,1.36,0.12,0.37,22.07,0.12,2.1,0.62,1.85,2.34,0.62,1.73,4.56,0.25,0,0,1.6,0,0,0,0,0,3.45,0.86,4.81,4.81,0.25,0.74,6.04,0.49,1.11,0.74,1.11,1.97,0.12,0,12.7,2.1,0.37,6.9,0.74,2.22,15.66,0,0.25,2.71,4.07,0,0.62,4.68,0.25,1.23,5.8,4.93,0,0,0,0.62,0.86,0.86,0.27,0.14,0,15.66,3.45,0.86,0.62,0.37,0,0,0.99,1.48,1.36,0.99,0,0,0.74,1.36,0.37,0,0.49,0.37,0,0,7.15,3.08,0,0,0,0,0,0,0,7.52,1.85,1.73,0.62,6.04,4.68,33.14,24,31.03,43.1,70.95,0,41.18,40,66.67,31.58,20,5.263,0,0,54.5,56.41,84.62,0,83.33,77.55,50,66.67,55.56,18.2,91.67,37.5,0,75,43.1,0,0,0,36.09,60,24.14,33.33,77.55,None,754799,"",,male,active,https://cdn5.wyscout.com/photos/players/public/g-267505_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Forward,FW,FWD,60624
747255,Romania,Liga2,2025_2026,F. Puiu,Florentin,Puiu,true,2003-06-06,false,Metalul Buzău,60624,FB,0,0,None,720,191744,67,Left Back,lb,8,2,0,6,323,323,2,0,5,0,0,1,1,0,0,67,32,22,5,24,13,12,9,3,117,86,0,0,21,13,13,3,39,27,16,15,0,0,2,2,38,28,18,6,15,11,18,41,34,33,17,0,0,0,0,0,0,0,3,1,0,9,5,0,3,2,33,11,2,39,9,0,0.25,0.25,0,79,4,13,1,10,0,0,1,3,28,16,1,0,9,4,0,0,3,22,0,0,12,9,0,0,0,0,0,0,0,0,42,15,13,11,38,28,24.64,33.71,23.9,9.2,18.67,6.13,6.69,3.34,0.84,0.56,0,32.6,0,5.85,3.62,4.18,1.39,0,5.02,9.47,0,0.28,0.28,4.74,0,0,0,0,0.84,2.51,0,10.87,4.46,0,0.56,10.59,5.02,0.84,0.56,0,3.07,0.56,0,10.87,2.51,0,8.92,1.39,3.62,23.96,0,0.84,7.52,4.18,0,0.56,7.8,1.67,3.07,11.43,9.19,0,0,0,0,1.39,3.62,0.07,0.07,0,22.01,1.11,3.62,0.28,2.79,0,0,0.84,7.8,4.46,0.28,0,0.28,0.84,6.13,0,0,2.51,1.11,0,0,3.34,2.51,0,0,0,0,0,0,0,11.7,4.18,3.62,3.07,10.59,7.8,47.76,22.73,54.17,75,73.5,0,61.9,23.08,73.33,60,0,40,0,0,66.7,69.23,93.75,0,100,73.68,33.33,33.33,0,0,78.57,0,0,44.44,75,0,0,0,62.69,68.18,54.17,73.33,73.68,None,747255,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,60624
747255,Romania,Liga2,2025_2026,F. Puiu,Florentin,Puiu,true,2003-06-06,false,Metalul Buzău,60624,FB,0,0,None,720,191744,20,Right Back,rb,8,2,0,6,323,323,2,0,5,0,0,1,1,0,0,67,32,22,5,24,13,12,9,3,117,86,0,0,21,13,13,3,39,27,16,15,0,0,2,2,38,28,18,6,15,11,18,41,34,33,17,0,0,0,0,0,0,0,3,1,0,9,5,0,3,2,33,11,2,39,9,0,0.25,0.25,0,79,4,13,1,10,0,0,1,3,28,16,1,0,9,4,0,0,3,22,0,0,12,9,0,0,0,0,0,0,0,0,42,15,13,11,38,28,24.64,33.71,23.9,9.2,18.67,6.13,6.69,3.34,0.84,0.56,0,32.6,0,5.85,3.62,4.18,1.39,0,5.02,9.47,0,0.28,0.28,4.74,0,0,0,0,0.84,2.51,0,10.87,4.46,0,0.56,10.59,5.02,0.84,0.56,0,3.07,0.56,0,10.87,2.51,0,8.92,1.39,3.62,23.96,0,0.84,7.52,4.18,0,0.56,7.8,1.67,3.07,11.43,9.19,0,0,0,0,1.39,3.62,0.07,0.07,0,22.01,1.11,3.62,0.28,2.79,0,0,0.84,7.8,4.46,0.28,0,0.28,0.84,6.13,0,0,2.51,1.11,0,0,3.34,2.51,0,0,0,0,0,0,0,11.7,4.18,3.62,3.07,10.59,7.8,47.76,22.73,54.17,75,73.5,0,61.9,23.08,73.33,60,0,40,0,0,66.7,69.23,93.75,0,100,73.68,33.33,33.33,0,0,78.57,0,0,44.44,75,0,0,0,62.69,68.18,54.17,73.33,73.68,None,747255,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,60624
